class,brightness,mean_r,mean_g,mean_b,height,width
buildings,113.1722962962963,103.16253333333333,111.91968888888889,124.43466666666667,150,150
buildings,103.48783703703704,110.3916888888889,109.8948,90.17702222222222,150,150
buildings,162.8428888888889,150.84097777777777,160.8515111111111,176.83617777777778,150,150
buildings,83.88542222222222,92.99124444444445,82.75044444444444,75.91457777777778,150,150
buildings,82.84905185185185,88.9704888888889,81.81862222222222,77.75804444444445,150,150
buildings,102.00857777777777,112.26435555555555,105.47951111111111,88.28186666666667,150,150
buildings,123.4749037037037,120.35991111111112,123.07311111111112,126.99168888888889,150,150
buildings,146.9985037037037,148.4488,147.91484444444444,144.63186666666667,150,150
buildings,125.4400888888889,117.24524444444444,124.82048888888889,134.25453333333334,150,150
buildings,155.77728888888888,169.7204,157.06008888888888,140.5513777777778,150,150
buildings,111.22905185185185,109.4216,111.25848888888889,113.00706666666666,150,150
buildings,146.0740148148148,152.50786666666667,139.26817777777777,146.446,150,150
buildings,121.37488888888889,79.1892,130.61582222222222,154.31964444444444,150,150
buildings,89.73311111111111,89.73311111111111,89.73311111111111,89.73311111111111,150,150
buildings,90.22727407407407,101.38866666666667,86.58857777777777,82.70457777777777,150,150
buildings,98.69093333333333,97.736,99.24026666666667,99.09653333333333,150,150
buildings,110.11066666666666,89.51568888888889,108.60417777777778,132.21213333333333,150,150
buildings,62.047807407407404,64.07435555555556,59.3444,62.724666666666664,150,150
buildings,170.37125925925926,170.07626666666667,172.0707111111111,168.9668,150,150
buildings,127.65028148148149,131.5956888888889,127.42773333333334,123.92742222222222,150,150
buildings,101.8782962962963,110.47306666666667,90.56111111111112,104.60071111111111,150,150
buildings,132.17010370370372,115.00275555555555,132.06164444444445,149.44591111111112,150,150
buildings,146.29324444444444,146.29324444444444,146.29324444444444,146.29324444444444,150,150
buildings,112.29663703703704,118.63306666666666,112.92191111111111,105.33493333333334,150,150
buildings,124.3134962962963,114.88555555555556,123.37186666666666,134.68306666666666,150,150
buildings,61.21877037037037,50.38333333333333,56.41866666666667,76.85431111111112,150,150
buildings,130.0950222222222,120.45817777777778,133.0432888888889,136.7836,150,150
buildings,138.3262962962963,120.622,133.07266666666666,161.2842222222222,150,150
buildings,113.82832592592592,95.22191111111111,115.29937777777778,130.9636888888889,150,150
buildings,101.30751111111111,105.03622222222222,100.35324444444444,98.53306666666667,150,150
buildings,82.60788148148148,69.71693333333333,76.42568888888889,101.68102222222223,150,150
buildings,141.15974814814814,130.29551111111113,139.64755555555556,153.53617777777777,150,150
buildings,120.85724444444445,120.85724444444445,120.85724444444445,120.85724444444445,150,150
buildings,107.8706074074074,93.7048,109.80968888888889,120.09733333333334,150,150
buildings,135.7334074074074,140.4366222222222,135.46773333333334,131.29586666666665,150,150
buildings,107.18488888888889,107.18488888888889,107.18488888888889,107.18488888888889,150,150
buildings,117.96955555555556,117.36853333333333,122.97391111111111,113.56622222222222,150,150
buildings,124.60837037037037,139.18284444444444,119.38728888888889,115.25497777777778,150,150
buildings,88.86419259259259,85.48097777777778,87.61808888888889,93.4935111111111,150,150
buildings,57.99740740740741,78.32471111111111,55.83928888888889,39.82822222222222,150,150
buildings,124.22266666666667,111.53391111111111,122.48733333333334,138.64675555555556,150,150
buildings,127.80281481481481,115.02173333333333,126.90786666666666,141.47884444444443,150,150
buildings,96.28315555555555,94.47622222222222,97.40595555555555,96.96728888888889,150,150
buildings,85.8053037037037,78.71151111111111,83.89351111111111,94.81088888888888,150,150
buildings,120.40765925925926,115.04786666666666,122.78915555555555,123.38595555555555,150,150
buildings,124.86912592592593,102.58248888888889,119.77257777777778,152.2523111111111,150,150
buildings,133.8684888888889,64.28435555555555,137.6736,199.6475111111111,150,150
buildings,86.92795555555556,113.41413333333334,82.89626666666666,64.47346666666667,150,150
buildings,111.35284444444444,112.99191111111111,111.39813333333333,109.66848888888889,150,150
buildings,66.86445925925926,60.97666666666667,60.601644444444446,79.01506666666667,150,150
buildings,122.6405037037037,124.84777777777778,125.14102222222222,117.93271111111112,150,150
buildings,133.99912592592594,147.5159111111111,137.36991111111112,117.11155555555555,150,150
buildings,94.65183703703704,70.52986666666666,89.7024,123.72324444444445,150,150
buildings,138.0264,139.37173333333334,138.18568888888888,136.52177777777777,150,150
buildings,92.07816296296296,80.18266666666666,91.0372888888889,105.01453333333333,150,150
buildings,84.91379259259259,94.43257777777778,79.26493333333333,81.04386666666667,150,150
buildings,143.01037037037037,132.19133333333335,144.59386666666666,152.2459111111111,150,150
buildings,33.34257777777778,39.865066666666664,27.34968888888889,32.812977777777775,150,150
buildings,158.92201481481482,164.4012,158.41582222222223,153.94902222222223,150,150
buildings,131.65167407407407,133.88875555555555,132.87466666666666,128.1916,150,150
buildings,128.50183703703703,118.77937777777778,131.15297777777778,135.57315555555556,150,150
buildings,85.36361481481481,76.84906666666667,89.46453333333334,89.77724444444445,150,150
buildings,125.84619259259259,102.00226666666667,130.4469777777778,145.08933333333334,150,150
buildings,75.37082962962963,93.0380888888889,75.63777777777777,57.43662222222222,150,150
buildings,162.6509037037037,166.47248888888888,163.60137777777777,157.87884444444444,150,150
buildings,120.11854814814815,94.03888888888889,120.82511111111111,145.49164444444443,150,150
buildings,119.37438518518519,105.32302222222222,120.44137777777777,132.35875555555555,150,150
buildings,129.3818222222222,134.10875555555555,131.52644444444445,122.51026666666667,150,150
buildings,111.81985185185185,109.94928888888889,114.12093333333333,111.38933333333334,150,150
buildings,69.41167407407407,85.82413333333334,69.79693333333333,52.613955555555556,150,150
buildings,143.47758518518518,116.12146666666666,145.09248888888888,169.2188,150,150
buildings,23.639585185185187,33.461333333333336,19.720488888888887,17.736933333333333,150,150
buildings,122.0231111111111,127.46502222222222,122.52008888888889,116.08422222222222,150,150
buildings,133.78137777777778,134.2482222222222,135.16146666666666,131.93444444444444,150,150
buildings,105.15066666666667,106.77902222222222,109.28408888888889,99.38888888888889,150,150
buildings,120.32527407407407,121.51355555555556,118.94297777777778,120.5192888888889,150,150
buildings,88.81988148148149,99.58551111111112,85.96413333333334,80.91,150,150
buildings,102.32010370370371,86.40377777777778,100.87857777777778,119.67795555555556,150,150
buildings,154.45925925925926,154.76551111111112,149.51404444444444,159.09822222222223,150,150
buildings,55.784562962962966,60.30608888888889,54.754711111111114,52.29288888888889,150,150
buildings,100.73853333333334,111.30044444444444,96.98964444444445,93.9255111111111,150,150
buildings,54.50075555555556,99.36795555555555,53.04857777777778,11.085733333333334,150,150
buildings,71.40305185185186,76.3268,75.05,62.83235555555556,150,150
buildings,95.61521481481482,54.18351111111111,95.74955555555556,136.91257777777778,150,150
buildings,88.40758518518518,84.672,88.01906666666666,92.5316888888889,150,150
buildings,138.12724444444444,139.45746666666668,142.9355111111111,131.98875555555554,150,150
buildings,90.88314074074074,103.4916,91.32266666666666,77.83515555555556,150,150
buildings,150.02026666666666,151.19382222222222,151.47737777777778,147.3896,150,150
buildings,123.62445925925925,115.03715555555556,124.26293333333334,131.5732888888889,150,150
buildings,113.0594074074074,107.2116,112.37724444444444,119.58937777777778,150,150
buildings,120.46998518518518,104.69906666666667,120.8136,135.89728888888888,150,150
buildings,132.86706666666666,136.10915555555556,131.1299111111111,131.36213333333333,150,150
buildings,145.7939851851852,130.62395555555557,144.84133333333332,161.91666666666666,150,150
buildings,133.50543703703704,140.89893333333333,131.9832,127.63417777777778,150,150
buildings,150.02616296296296,145.68151111111112,146.66453333333334,157.73244444444444,150,150
buildings,117.21717037037037,112.91328888888889,115.75284444444445,122.98537777777777,150,150
buildings,141.89032592592594,139.62817777777778,141.9259111111111,144.1168888888889,150,150
buildings,145.3021925925926,153.1304,154.35746666666665,128.41871111111112,150,150
buildings,116.78383703703703,97.8399111111111,114.67937777777777,137.8322222222222,150,150
buildings,111.796,94.52515555555556,111.58653333333334,129.2763111111111,150,150
buildings,139.75875555555555,121.43537777777777,141.73933333333332,156.10155555555556,150,150
buildings,117.57757037037037,93.59773333333334,118.47591111111112,140.65906666666666,150,150
buildings,43.587407407407404,49.616844444444446,42.4444,38.70097777777778,150,150
buildings,123.72785185185185,123.01493333333333,128.0184888888889,120.15013333333333,150,150
buildings,99.80026666666667,101.11022222222222,105.81977777777777,92.4708,150,150
buildings,25.175792592592593,32.34822222222222,24.795333333333332,18.38382222222222,150,150
buildings,118.87287407407408,120.32808888888889,119.82751111111111,116.46302222222222,150,150
buildings,110.12684444444444,107.5308,110.50395555555555,112.34577777777778,150,150
buildings,129.1597925925926,133.0976,132.00382222222223,122.37795555555556,150,150
buildings,79.58151111111111,79.58151111111111,79.58151111111111,79.58151111111111,150,150
buildings,121.81688888888888,100.81897777777777,120.96706666666667,143.66462222222222,150,150
buildings,135.08493333333334,132.90386666666666,136.22106666666667,136.12986666666666,150,150
buildings,129.72164444444445,134.14262222222223,129.81902222222223,125.20328888888889,150,150
buildings,105.62728888888888,93.7392,104.22857777777777,118.91408888888888,150,150
buildings,118.5986962962963,95.89777777777778,120.66506666666666,139.23324444444444,150,150
buildings,108.5304,114.58693333333333,108.80666666666667,102.1976,150,150
buildings,123.89045925925926,125.97031111111112,126.98368888888889,118.71737777777778,150,150
buildings,101.73802962962964,102.22786666666667,104.75053333333334,98.23568888888889,150,150
buildings,102.8294962962963,98.20275555555556,100.76164444444444,109.52408888888888,150,150
buildings,123.28422222222223,107.81088888888888,121.38657777777777,140.6552,150,150
buildings,100.9686962962963,118.98542222222223,102.17893333333333,81.74173333333333,150,150
buildings,123.42404444444445,101.956,124.30128888888889,144.01484444444444,150,150
buildings,124.88237037037037,118.37737777777778,126.46035555555555,129.80937777777777,150,150
buildings,150.43305185185184,130.87004444444443,151.70715555555554,168.72195555555555,150,150
buildings,100.29825185185186,102.69631111111111,103.27053333333333,94.92791111111111,150,150
buildings,135.19444444444446,123.3804,134.44062222222223,147.7623111111111,150,150
buildings,123.51386666666667,144.97955555555555,119.24795555555555,106.31408888888889,150,150
buildings,155.2308148148148,149.51493333333335,156.55595555555556,159.62155555555555,150,150
buildings,47.80911111111111,75.87733333333334,45.080222222222226,22.46977777777778,150,150
buildings,107.94484444444444,121.35675555555555,111.78311111111111,90.69466666666666,150,150
buildings,97.77339259259259,73.73026666666667,112.58426666666666,107.00564444444444,150,150
buildings,94.46445925925926,93.18933333333334,92.5936,97.61044444444444,150,150
buildings,87.8428888888889,107.4948888888889,91.14942222222223,64.88435555555556,150,150
buildings,102.43477037037037,100.23048888888889,103.32062222222223,103.7532,150,150
buildings,87.22183703703703,89.5896,88.01173333333334,84.06417777777777,150,150
buildings,181.90408888888888,182.2584,181.92413333333334,181.52973333333333,150,150
buildings,106.4928,106.68257777777778,107.15048888888889,105.64533333333334,150,150
buildings,89.93503703703703,90.48493333333333,92.55906666666667,86.7611111111111,150,150
buildings,127.44968888888889,116.0715111111111,127.64857777777777,138.62897777777778,150,150
buildings,67.40019259259259,59.004133333333336,68.3912888888889,74.80515555555556,150,150
buildings,79.12678518518518,88.39351111111111,81.11942222222223,67.86742222222222,150,150
buildings,125.7636888888889,123.9252,126.88933333333334,126.47653333333334,150,150
buildings,115.21693333333333,99.05084444444445,111.93484444444445,134.66511111111112,150,150
buildings,72.7228,59.80235555555556,71.5512,86.81484444444445,150,150
buildings,87.51357037037037,111.31506666666667,86.0832,65.14244444444445,150,150
buildings,135.31822222222223,126.37337777777778,139.97377777777777,139.6075111111111,150,150
buildings,78.23011851851852,74.80573333333334,78.23351111111111,81.6511111111111,150,150
buildings,132.60232592592592,115.75813333333333,136.65977777777778,145.38906666666668,150,150
buildings,97.36810370370371,100.89791111111111,97.23413333333333,93.97226666666667,150,150
buildings,35.456266666666664,35.456266666666664,35.456266666666664,35.456266666666664,150,150
buildings,127.37831111111112,112.7564,129.9224,139.45613333333333,150,150
buildings,113.19822222222223,118.10355555555556,117.67124444444444,103.81986666666667,150,150
buildings,123.54016296296297,126.94146666666667,124.42066666666666,119.25835555555555,150,150
buildings,119.05675555555555,116.25884444444445,113.26524444444445,127.64617777777778,150,150
buildings,139.34822222222223,138.60902222222222,140.2664,139.16924444444444,150,150
buildings,98.28847407407407,109.57764444444445,102.77511111111112,82.51266666666666,150,150
buildings,120.84312592592593,130.63435555555554,117.20777777777778,114.68724444444445,150,150
buildings,129.16961481481482,125.08564444444444,129.594,132.8292,150,150
buildings,117.3655111111111,117.3655111111111,117.3655111111111,117.3655111111111,150,150
buildings,135.39823703703703,136.04631111111112,136.6293777777778,133.51902222222222,150,150
buildings,93.36565925925926,79.86453333333333,93.0047111111111,107.22773333333333,150,150
buildings,141.99634074074075,152.72666666666666,141.83853333333334,131.4238222222222,150,150
buildings,123.15275555555556,124.12217777777778,123.18102222222223,122.15506666666667,150,150
buildings,118.51431111111111,120.37715555555556,118.93057777777778,116.2352,150,150
buildings,141.76795555555555,142.32973333333334,145.05537777777778,137.91875555555555,150,150
buildings,117.11026666666666,109.78417777777777,117.10568888888889,124.44093333333333,150,150
buildings,132.84605925925925,111.5912,141.71702222222223,145.22995555555556,150,150
buildings,133.27672592592592,92.5844,129.33306666666667,177.91271111111112,150,150
buildings,105.1630074074074,105.27813333333333,107.68773333333333,102.52315555555556,150,150
buildings,139.1369185185185,149.0544888888889,150.3548,118.00146666666667,150,150
buildings,103.9404888888889,88.06097777777778,103.25924444444445,120.50124444444444,150,150
buildings,87.67734814814814,66.69937777777778,88.62875555555556,107.70391111111111,150,150
buildings,151.34995555555557,141.68866666666668,152.99066666666667,159.37053333333333,150,150
buildings,131.2830074074074,141.79302222222222,129.144,122.912,150,150
buildings,72.75752592592593,66.35906666666666,70.686,81.22751111111111,150,150
buildings,116.50724444444444,101.08711111111111,116.14297777777777,132.29164444444444,150,150
buildings,162.88354074074073,181.88448888888888,168.6824,138.08373333333333,150,150
buildings,89.29685925925926,89.13751111111111,89.6832888888889,89.06977777777777,150,150
buildings,122.0472,120.22871111111111,120.45702222222222,125.45586666666667,150,150
buildings,41.19816296296296,52.03551111111111,42.12804444444444,29.430933333333332,150,150
buildings,88.73936296296296,95.678,88.52404444444444,82.01604444444445,150,150
buildings,137.51955555555554,142.35724444444443,136.11488888888888,134.08653333333334,150,150
buildings,141.0341037037037,133.8360888888889,145.2452,144.02102222222223,150,150
buildings,102.63508148148148,123.8668888888889,106.37395555555555,77.6644,150,150
buildings,139.06247407407406,143.88817777777777,139.1628888888889,134.13635555555555,150,150
buildings,138.9268148148148,142.74617777777777,139.87751111111112,134.15675555555555,150,150
buildings,120.78785185185185,154.13004444444445,112.85924444444444,95.37426666666667,150,150
buildings,100.12305185185186,99.62168888888888,119.30573333333334,81.44173333333333,150,150
buildings,78.98980740740741,73.75413333333333,79.63275555555556,83.58253333333333,150,150
buildings,114.98583703703704,112.966,114.74453333333334,117.24697777777777,150,150
buildings,106.27231111111111,117.63591111111111,108.1968,92.98422222222223,150,150
buildings,123.38631111111111,123.38631111111111,123.38631111111111,123.38631111111111,150,150
buildings,107.81371851851851,88.31311111111111,105.75484444444444,129.3732,150,150
buildings,112.45954074074074,97.30506666666666,112.43897777777778,127.63457777777778,150,150
buildings,123.64838518518519,134.22382222222222,125.27742222222223,111.4439111111111,150,150
buildings,125.43262222222222,124.9075111111111,124.9888888888889,126.40146666666666,150,150
buildings,127.1156,120.28102222222222,129.56964444444444,131.49613333333335,150,150
buildings,75.57392592592592,84.27502222222222,76.8008,65.64595555555556,150,150
buildings,140.69613333333334,136.7604888888889,139.8892888888889,145.43862222222222,150,150
buildings,103.23656296296296,103.44835555555555,101.21484444444444,105.04648888888889,150,150
buildings,95.57213333333333,122.79386666666667,86.51377777777778,77.40875555555556,150,150
buildings,122.67628148148148,123.95097777777778,127.26555555555555,116.81231111111111,150,150
buildings,113.06,140.0963111111111,110.80746666666667,88.27622222222222,150,150
buildings,138.65924444444445,121.61075555555556,139.56804444444444,154.79893333333334,150,150
buildings,118.35779259259259,141.7571111111111,120.87488888888889,92.44137777777777,150,150
buildings,78.81693333333334,92.96395555555556,80.21955555555556,63.26728888888889,150,150
buildings,113.10952592592592,134.5316,103.98662222222222,100.81035555555556,150,150
buildings,81.54669629629629,96.39453333333333,76.2988,71.94675555555555,150,150
buildings,127.60211851851852,116.48755555555556,128.97124444444444,137.34755555555554,150,150
buildings,110.75928888888889,108.5404,111.0051111111111,112.73235555555556,150,150
buildings,150.83983703703703,174.18946666666668,148.20195555555554,130.1280888888889,150,150
buildings,131.34811851851853,137.41093333333333,141.8308,114.80262222222223,150,150
buildings,134.10392592592592,135.22986666666668,133.1732,133.9087111111111,150,150
buildings,119.22700740740741,127.4456888888889,122.58457777777778,107.65075555555556,150,150
buildings,85.18081481481481,94.76631111111111,87.4348,73.34133333333334,150,150
buildings,177.96505185185185,181.1724888888889,178.57382222222222,174.14884444444445,150,150
buildings,137.09838518518518,161.4104888888889,138.88368888888888,111.00097777777778,150,150
buildings,126.71496296296296,125.17106666666666,128.43235555555555,126.54146666666666,150,150
buildings,97.5276,99.85835555555556,98.48608888888889,94.23835555555556,150,150
buildings,142.42548148148148,127.04084444444445,147.15164444444446,153.08395555555555,150,150
buildings,151.5825037037037,141.29697777777778,159.24537777777778,154.20515555555556,150,150
buildings,140.79868148148148,120.73302222222222,141.9044,159.75862222222221,150,150
buildings,91.98751111111112,102.64684444444444,91.6928,81.6228888888889,150,150
buildings,103.20595555555556,111.73666666666666,104.73511111111111,93.14608888888888,150,150
buildings,144.1288148148148,146.89715555555554,148.27257777777777,137.21671111111112,150,150
buildings,139.08087407407407,131.28848888888888,140.92537777777778,145.02875555555556,150,150
buildings,119.12551111111111,130.95866666666666,124.88946666666666,101.5284,150,150
buildings,123.87474074074073,126.5535111111111,124.96035555555555,120.11035555555556,150,150
buildings,111.41561481481482,107.76222222222222,115.3028,111.18182222222222,150,150
buildings,175.81934814814815,181.28928888888888,178.24862222222222,167.92013333333333,150,150
buildings,117.89300740740741,138.7602222222222,105.83004444444444,109.08875555555555,150,150
buildings,92.28894814814815,75.29017777777777,90.54253333333334,111.03413333333333,150,150
buildings,120.33518518518518,123.08173333333333,119.82213333333333,118.10168888888889,150,150
buildings,125.48802962962964,114.23626666666667,125.44217777777777,136.78564444444444,150,150
buildings,136.0107851851852,138.51142222222222,137.4488,132.07213333333334,150,150
buildings,153.14706666666666,152.06053333333332,153.02035555555557,154.36031111111112,150,150
buildings,148.71195555555556,138.51973333333333,149.39311111111112,158.22302222222223,150,150
buildings,125.41765925925925,127.86622222222222,124.8044,123.58235555555555,150,150
buildings,120.80025185185185,119.21635555555555,122.04484444444445,121.13955555555556,150,150
buildings,123.30324444444445,123.30324444444445,123.30324444444445,123.30324444444445,150,150
buildings,138.17376296296297,137.57737777777777,138.44306666666665,138.50084444444445,150,150
buildings,105.45118518518518,75.96284444444444,114.77737777777777,125.61333333333333,150,150
buildings,127.80331851851852,129.9368,131.98844444444444,121.48471111111111,150,150
buildings,126.0102074074074,123.41462222222222,126.14937777777777,128.4666222222222,150,150
buildings,110.0296,110.0296,110.0296,110.0296,150,150
buildings,114.45974814814815,118.90044444444445,115.12022222222222,109.35857777777778,150,150
buildings,108.08038518518518,96.18493333333333,104.72986666666667,123.32635555555555,150,150
buildings,116.81562962962963,104.01817777777778,117.92755555555556,128.50115555555556,150,150
buildings,142.8248888888889,143.50853333333333,142.82386666666667,142.14226666666667,150,150
buildings,130.53854814814815,119.42204444444444,130.21884444444444,141.97475555555556,150,150
buildings,88.75628148148148,80.5115111111111,87.88253333333333,97.8748,150,150
buildings,134.6198222222222,136.51404444444444,135.19226666666665,132.15315555555554,150,150
buildings,106.95182222222222,94.16226666666667,106.7076,119.9856,150,150
buildings,102.48354074074074,106.13377777777778,109.24631111111111,92.07053333333333,150,150
buildings,100.6116,100.6116,100.6116,100.6116,150,150
buildings,135.85004444444445,116.2692,134.5440888888889,156.73684444444444,150,150
buildings,30.545185185185186,17.779555555555554,36.229911111111115,37.62608888888889,150,150
buildings,134.0870962962963,136.82364444444445,134.78964444444443,130.648,150,150
buildings,102.69962962962963,94.77231111111111,100.46751111111111,112.85906666666666,150,150
buildings,112.80287407407407,113.39795555555555,114.34675555555556,110.6639111111111,150,150
buildings,86.20837037037037,88.88542222222222,85.21515555555555,84.52453333333334,150,150
buildings,112.24368888888888,112.24368888888888,112.24368888888888,112.24368888888888,150,150
buildings,124.45171851851852,108.8488888888889,127.8532,136.65306666666666,150,150
buildings,127.52496296296296,124.40808888888888,128.4772,129.6896,150,150
buildings,168.6573037037037,187.74337777777777,161.0920888888889,157.13644444444444,150,150
buildings,103.6265037037037,94.99991111111112,101.90777777777778,113.97182222222222,150,150
buildings,128.63908148148147,127.52746666666667,129.34213333333332,129.04764444444444,150,150
buildings,121.96805925925926,138.92942222222223,118.68964444444444,108.2851111111111,150,150
buildings,67.31408888888889,65.03497777777778,68.0179111111111,68.88937777777778,150,150
buildings,108.11173333333333,130.50933333333333,103.1172888888889,90.70857777777778,150,150
buildings,97.84977777777777,95.3056888888889,110.18106666666667,88.06257777777778,150,150
buildings,144.08297777777778,144.08297777777778,144.08297777777778,144.08297777777778,150,150
buildings,107.88594074074074,123.3084,110.49471111111112,89.85471111111111,150,150
buildings,122.7984,118.02471111111112,123.62173333333334,126.74875555555556,150,150
buildings,34.02699259259259,33.997955555555556,33.76173333333333,34.32128888888889,150,150
buildings,116.49434074074074,108.6552,116.80671111111111,124.02111111111111,150,150
buildings,128.51306666666667,130.48355555555557,127.82497777777778,127.23066666666666,150,150
buildings,103.23884444444444,103.23884444444444,103.23884444444444,103.23884444444444,150,150
buildings,101.39271111111111,101.39271111111111,101.39271111111111,101.39271111111111,150,150
buildings,142.0109037037037,147.8619111111111,146.32053333333334,131.85026666666667,150,150
buildings,104.82272592592592,112.31946666666667,96.96657777777777,105.18213333333334,150,150
buildings,147.46207407407408,129.49586666666667,148.90773333333334,163.98262222222223,150,150
buildings,162.6242962962963,155.1671111111111,173.42853333333332,159.27724444444445,150,150
buildings,121.03688888888888,121.03688888888888,121.03688888888888,121.03688888888888,150,150
buildings,113.75475555555556,113.75475555555556,113.75475555555556,113.75475555555556,150,150
buildings,98.70373333333333,93.7784,98.21155555555555,104.12124444444444,150,150
buildings,122.36902222222223,116.97653333333334,123.22173333333333,126.9088,150,150
buildings,91.9375111111111,90.47204444444445,91.98497777777777,93.35551111111111,150,150
buildings,141.0842074074074,122.43648888888889,142.7148,158.10133333333334,150,150
buildings,118.86422222222222,123.43737777777778,120.07862222222222,113.07666666666667,150,150
buildings,117.4373037037037,124.43808888888888,121.62231111111112,106.25151111111111,150,150
buildings,120.34903703703704,111.36568888888888,122.45364444444445,127.22777777777777,150,150
buildings,125.94623703703704,133.1683111111111,126.38222222222223,118.28817777777778,150,150
buildings,116.11065185185186,111.76093333333333,116.4871111111111,120.0839111111111,150,150
buildings,128.44238518518517,117.10084444444445,130.17555555555555,138.05075555555555,150,150
buildings,142.5342814814815,127.10435555555556,140.77626666666666,159.72222222222223,150,150
buildings,118.85013333333333,118.00515555555556,118.10564444444445,120.4396,150,150
buildings,177.69213333333335,178.00057777777778,174.9093777777778,180.16644444444444,150,150
buildings,114.52102222222223,112.57337777777778,117.29511111111111,113.69457777777778,150,150
buildings,163.66826666666665,163.00684444444445,165.52124444444445,162.47671111111111,150,150
buildings,82.67543703703704,65.8643111111111,82.71702222222223,99.44497777777778,150,150
buildings,128.52402962962964,128.43817777777778,129.2076,127.9263111111111,150,150
buildings,148.24054814814815,134.0184888888889,144.9260888888889,165.77706666666666,150,150
buildings,131.77674074074073,157.19586666666666,133.3619111111111,104.77244444444445,150,150
buildings,143.59845925925927,101.77608888888889,145.88244444444445,183.13684444444445,150,150
buildings,99.70872592592593,81.12297777777778,99.09373333333333,118.90946666666666,150,150
buildings,97.75568888888888,97.75568888888888,97.75568888888888,97.75568888888888,150,150
buildings,96.41823703703703,101.18755555555556,97.9044,90.16275555555555,150,150
buildings,137.91903703703704,134.4848,139.74373333333332,139.52857777777777,150,150
buildings,108.18685925925926,112.43657777777777,107.77462222222222,104.34937777777778,150,150
buildings,125.42428148148149,93.388,129.65311111111112,153.23173333333332,150,150
buildings,127.48475555555555,124.21186666666667,131.49071111111112,126.75168888888889,150,150
buildings,117.56752592592592,112.67097777777778,119.30755555555555,120.72404444444444,150,150
buildings,146.8230074074074,119.74835555555556,142.31595555555555,178.4047111111111,150,150
buildings,107.67422222222223,141.9177777777778,107.78595555555556,73.31893333333333,150,150
buildings,136.66082962962963,103.2444888888889,134.5176,172.2204,150,150
buildings,142.65562962962963,142.31826666666666,142.04257777777778,143.60604444444445,150,150
buildings,113.88582222222222,99.7652,123.09035555555556,118.80191111111111,150,150
buildings,100.26345185185185,101.45426666666667,99.8420888888889,99.494,150,150
buildings,133.5501925925926,132.89822222222222,133.01346666666666,134.73888888888888,150,150
buildings,94.92952592592593,108.33208888888889,97.11217777777777,79.34431111111111,150,150
buildings,104.06041481481482,88.9688,105.12275555555556,118.08968888888889,150,150
buildings,145.47096296296297,132.94066666666666,146.88062222222223,156.5916,150,150
buildings,118.35574814814815,103.22666666666667,121.07266666666666,130.76791111111112,150,150
buildings,144.74337777777777,159.28142222222223,146.31462222222223,128.6340888888889,150,150
buildings,126.53954074074075,140.5920888888889,126.68048888888889,112.34604444444444,150,150
buildings,119.70546666666667,125.85137777777778,122.87435555555555,110.39066666666666,150,150
buildings,152.71093333333334,154.96395555555554,158.42222222222222,144.74662222222221,150,150
buildings,118.9321037037037,89.35804444444445,120.23004444444445,147.20822222222222,150,150
buildings,116.17764444444444,114.51742222222222,115.78955555555555,118.22595555555556,150,150
buildings,139.22574814814814,163.53155555555554,138.7256,115.42008888888888,150,150
buildings,78.91927407407407,82.44626666666667,79.61137777777778,74.70017777777778,150,150
buildings,95.24325925925926,108.67826666666667,99.65373333333334,77.39777777777778,150,150
buildings,99.412,91.81026666666666,98.94653333333333,107.4792,150,150
buildings,73.598,82.41515555555556,74.00533333333334,64.37351111111111,150,150
buildings,108.93062222222223,108.93062222222223,108.93062222222223,108.93062222222223,150,150
buildings,109.64802962962963,117.74573333333333,109.94782222222223,101.25053333333334,150,150
buildings,93.04225185185186,79.59626666666666,99.44782222222223,100.08266666666667,150,150
buildings,116.05711111111111,107.54377777777778,116.28711111111112,124.34044444444444,150,150
buildings,122.57577777777777,91.40342222222222,122.44417777777778,153.87973333333332,150,150
buildings,99.77139259259259,91.18035555555555,103.85733333333333,104.27648888888889,150,150
buildings,124.32628148148149,121.57951111111112,123.73591111111111,127.66342222222222,150,150
buildings,104.31081481481482,106.15622222222223,104.63817777777778,102.13804444444445,150,150
buildings,139.66967407407407,145.36653333333334,141.27915555555555,132.36333333333334,150,150
buildings,106.88577777777778,95.52493333333334,108.402,116.7304,150,150
buildings,112.30739259259259,112.71991111111112,116.33604444444444,107.86622222222222,150,150
buildings,99.3244888888889,108.62604444444445,96.94093333333333,92.40648888888889,150,150
buildings,96.84900740740741,105.33062222222222,102.41204444444445,82.80435555555556,150,150
buildings,129.0956888888889,120.08635555555556,126.04817777777778,141.15253333333334,150,150
buildings,128.1681037037037,84.39817777777778,128.1432888888889,171.96284444444444,150,150
buildings,109.07391111111112,92.4948888888889,121.56404444444445,113.1628,150,150
buildings,114.26762962962962,108.24297777777778,113.2424,121.31751111111112,150,150
buildings,129.13872592592594,143.30062222222222,132.53,111.58555555555556,150,150
buildings,111.50964444444445,116.38422222222222,116.6428,101.50191111111111,150,150
buildings,105.38711111111111,122.38146666666667,106.21724444444445,87.56262222222222,150,150
buildings,137.2297037037037,137.6432888888889,138.0476888888889,135.99813333333333,150,150
buildings,142.6348148148148,145.19924444444445,146.38008888888888,136.3251111111111,150,150
buildings,118.55908148148148,143.54124444444443,119.09422222222223,93.04177777777778,150,150
buildings,156.86426666666668,156.86426666666668,156.86426666666668,156.86426666666668,150,150
